category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
transport,bus_stop,도개1리,36.28918602,128.3567508,,,,gumi_opendata_xlsx,203,gumi_opendata
transport,bus_stop,도개1리 금오산한과,36.28843187,128.3538414,,,,gumi_opendata_xlsx,204,gumi_opendata
transport,bus_stop,도개1리 금오산한과,36.28834162,128.3538277,,,,gumi_opendata_xlsx,205,gumi_opendata
transport,bus_stop,도개2리(신라불교초전지),36.28853303,128.3614511,,,,gumi_opendata_xlsx,206,gumi_opendata
transport,bus_stop,도개2리(신라불교초전지건너),36.28847396,128.3612394,,,,gumi_opendata_xlsx,207,gumi_opendata
transport,bus_stop,도개문화마을(월림2리한실방면),36.3019385,128.3297976,,,,gumi_opendata_xlsx,208,gumi_opendata
transport,bus_stop,도개문화마을(도개정류장방면),36.30225615,128.3295334,,,,gumi_opendata_xlsx,209,gumi_opendata
transport,bus_stop,도개정류장안,36.29914188,128.3317428,,,,gumi_opendata_xlsx,210,gumi_opendata
transport,bus_stop,도개정류장앞,36.29869256,128.3318457,,,,gumi_opendata_xlsx,211,gumi_opendata
transport,bus_stop,도량성당,36.1360007,128.3310614,,,,gumi_opendata_xlsx,212,gumi_opendata
transport,bus_stop,도량롯데캐슬,36.14201319,128.3320204,,,,gumi_opendata_xlsx,213,gumi_opendata
transport,bus_stop,도량2동(선주고등학교방면),36.1379493,128.3225421,,,,gumi_opendata_xlsx,214,gumi_opendata
transport,bus_stop,도량2동(미소지움아파트건너방면),36.13773999,128.3215169,,,,gumi_opendata_xlsx,215,gumi_opendata
transport,bus_stop,도량2동 4주공,36.14458945,128.3227787,,,,gumi_opendata_xlsx,216,gumi_opendata
transport,bus_stop,도량2동3주공,36.14464684,128.3225215,,,,gumi_opendata_xlsx,217,gumi_opendata
transport,bus_stop,도량2동입구(선기동교복단지건너방면),36.1338658,128.3217852,,,,gumi_opendata_xlsx,218,gumi_opendata
transport,bus_stop,도량2동입구(도량2동방면),36.13748928,128.3263682,,,,gumi_opendata_xlsx,219,gumi_opendata
transport,bus_stop,도량2동입구(원평2동행정복지센터방면),36.13369063,128.3219065,,,,gumi_opendata_xlsx,220,gumi_opendata
transport,bus_stop,도량2동입구(도량성당방면),36.13721159,128.3260604,,,,gumi_opendata_xlsx,221,gumi_opendata
transport,bus_stop,도량2동파크맨션앞,36.14767567,128.3236646,,,,gumi_opendata_xlsx,222,gumi_opendata
transport,bus_stop,도량2동파크맨션건너,36.14798548,128.3234039,,,,gumi_opendata_xlsx,223,gumi_opendata
transport,bus_stop,도량교(구미남고방면),36.13463238,128.3323547,,,,gumi_opendata_xlsx,224,gumi_opendata
transport,bus_stop,도량교(원평2동산업도로방면),36.13464166,128.3320885,,,,gumi_opendata_xlsx,225,gumi_opendata
transport,bus_stop,경북교육청도서관건너,36.12484127,128.3306554,,,,gumi_opendata_xlsx,226,gumi_opendata
transport,bus_stop,경북교육청도서관,36.12467624,128.3312078,,,,gumi_opendata_xlsx,227,gumi_opendata
transport,bus_stop,도문1리(도문2리방면),36.21704166,128.4184986,,,,gumi_opendata_xlsx,228,gumi_opendata
transport,bus_stop,도문1리(도문1리내미리방면),36.21704595,128.4186032,,,,gumi_opendata_xlsx,229,gumi_opendata
transport,bus_stop,도문1리내미리(도문1리방면),36.22488835,128.4262842,,,,gumi_opendata_xlsx,230,gumi_opendata
transport,bus_stop,도문1리내미리(칠풍입구방면),36.22483091,128.4263771,,,,gumi_opendata_xlsx,231,gumi_opendata
transport,bus_stop,도문2리(해평버스정류장방면),36.2106386,128.4071029,,,,gumi_opendata_xlsx,232,gumi_opendata
transport,bus_stop,도문2리(도문1리방면),36.21051921,128.4071049,,,,gumi_opendata_xlsx,233,gumi_opendata
transport,bus_stop,도봉초등학교앞,36.1416244,128.3154794,,,,gumi_opendata_xlsx,234,gumi_opendata
transport,bus_stop,도봉초등학교건너,36.14135984,128.315657,,,,gumi_opendata_xlsx,235,gumi_opendata
transport,bus_stop,도산초등학교,36.14124625,128.332365,,,,gumi_opendata_xlsx,236,gumi_opendata
transport,bus_stop,도중리,36.19477688,128.4350603,,,,gumi_opendata_xlsx,237,gumi_opendata
transport,bus_stop,독동리,36.24936269,128.3278062,,,,gumi_opendata_xlsx,238,gumi_opendata
transport,bus_stop,독동리,36.24933055,128.327999,,,,gumi_opendata_xlsx,239,gumi_opendata
transport,bus_stop,생곡리 원당마을,36.26075305,128.3293721,,,,gumi_opendata_xlsx,240,gumi_opendata
transport,bus_stop,생곡리 원당마을,36.26077715,128.3292436,,,,gumi_opendata_xlsx,241,gumi_opendata
transport,bus_stop,동국방직,36.09806083,128.3770611,,,,gumi_opendata_xlsx,242,gumi_opendata
